Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age_years,total_kids,total_amt_spent,total_num_purchases,tenure_in_days,education_level,living_status,has_kids,family_size
42033.0,95,11,1,4,2,0,7,1,1,0,2,7.0,0,0,0,0,0,0,0,51.0,2,25.0,4.0,3449,1,1,1,4
86580.0,72,532,21,127,26,20,20,0,4,2,5,1.0,0,0,1,0,0,0,0,39.0,0,746.0,11.0,3288,0,1,0,2
41437.0,5,29,0,2,0,0,1,1,1,0,3,7.0,0,0,0,0,0,0,0,65.0,2,32.0,5.0,3446,0,0,1,3
73705.0,86,612,91,520,258,107,107,2,9,6,8,5.0,0,0,0,0,0,0,0,71.0,2,1695.0,25.0,2858,0,0,1,3
61064.0,80,387,126,342,0,45,180,5,8,4,11,6.0,0,0,0,0,0,0,0,46.0,1,1080.0,28.0,3468,0,1,1,3
38452.0,62,56,0,14,0,0,2,3,3,0,3,7.0,0,0,0,0,0,0,0,67.0,2,72.0,9.0,2892,0,1,1,4
18358.0,49,6,8,19,16,4,4,3,3,0,4,7.0,0,0,0,0,0,0,0,33.0,1,57.0,10.0,3022,0,0,1,2
55012.0,85,582,0,65,0,0,13,6,8,2,9,5.0,0,0,0,0,0,0,0,49.0,1,660.0,25.0,2901,0,1,1,3
9722.0,7,6,17,16,6,16,42,4,3,1,3,8.0,0,0,0,0,0,0,1,49.0,1,103.0,11.0,3671,1,1,1,3
38175.0,6,70,6,69,2,3,3,3,3,1,4,7.0,0,0,0,0,0,0,0,38.0,1,153.0,11.0,3080,0,1,1,3
58656.0,25,962,12,194,16,24,12,4,7,8,13,6.0,0,0,1,0,0,0,0,66.0,1,1220.0,32.0,3448,0,1,1,3
52117.0,55,112,10,107,30,0,20,2,5,2,4,7.0,0,0,0,0,0,0,0,57.0,1,279.0,13.0,3483,0,1,1,3
64813.0,81,293,0,124,179,97,52,1,7,2,10,5.0,0,0,0,0,0,0,0,44.0,1,745.0,20.0,2949,0,1,1,3
54222.0,98,199,12,31,3,12,7,1,3,3,5,3.0,0,0,0,0,0,0,0,49.0,1,264.0,12.0,2978,0,1,1,3
83512.0,31,1060,61,835,80,20,101,1,4,7,10,1.0,1,0,1,1,1,0,1,36.0,0,2157.0,22.0,2813,0,1,0,2
77520.0,30,940,44,396,0,88,58,1,8,7,7,4.0,1,0,1,1,0,0,1,63.0,1,1526.0,23.0,3106,0,1,1,3
41154.0,98,44,2,11,2,3,7,1,1,0,4,5.0,0,0,0,0,0,0,0,44.0,1,69.0,6.0,3099,0,1,1,3
80398.0,92,342,51,936,207,35,26,1,5,8,12,3.0,0,0,1,0,0,0,0,56.0,0,1597.0,26.0,3427,0,1,0,2
18746.0,41,2,10,11,12,9,20,2,3,0,3,6.0,0,0,0,0,0,0,0,30.0,1,64.0,8.0,2832,1,0,1,2
35196.0,68,75,12,141,43,39,187,6,6,1,5,8.0,0,0,0,0,0,0,0,38.0,1,497.0,18.0,3394,0,1,1,3
60230.0,78,520,20,367,39,81,40,2,6,3,6,5.0,0,0,0,0,0,0,0,66.0,1,1067.0,17.0,3206,0,0,1,2
22108.0,46,5,3,9,6,2,6,2,2,0,3,7.0,0,0,0,0,0,0,0,45.0,2,31.0,7.0,2764,0,1,1,4
44392.0,71,87,5,71,7,12,29,5,4,1,4,7.0,0,0,0,0,0,0,0,48.0,2,211.0,14.0,3217,0,1,1,4
55424.0,6,462,61,184,10,53,107,4,7,5,9,6.0,1,0,0,0,0,0,1,46.0,1,877.0,25.0,3382,0,1,1,3
17688.0,82,2,2,1,3,1,2,1,1,0,2,8.0,0,0,0,0,0,1,0,43.0,1,11.0,4.0,3333,0,1,1,3
92491.0,71,979,44,935,29,25,22,1,7,5,12,3.0,0,1,1,1,0,0,1,39.0,0,2034.0,25.0,3341,0,1,0,2
90273.0,32,704,129,853,120,74,111,1,5,6,7,2.0,0,1,1,1,0,0,1,31.0,0,1991.0,19.0,2998,0,0,0,1
82571.0,28,861,31,558,62,95,79,0,6,5,13,2.0,0,0,1,0,0,0,0,60.0,0,1686.0,24.0,2946,0,0,0,1
38513.0,20,172,3,115,16,0,18,5,6,1,5,8.0,0,0,0,0,0,0,1,40.0,1,324.0,17.0,2953,0,0,1,2
16653.0,10,5,7,31,15,4,7,3,2,1,3,6.0,0,0,0,0,0,0,1,43.0,1,69.0,9.0,2873,0,0,1,2
42586.0,7,194,2,56,0,0,0,5,4,1,6,8.0,0,0,0,0,0,0,1,67.0,2,252.0,16.0,3409,0,1,1,4
23529.0,67,9,7,13,3,2,20,1,1,1,2,6.0,0,0,0,0,0,0,0,57.0,1,54.0,5.0,3164,1,0,1,2
74881.0,48,505,72,270,36,27,54,4,9,2,12,5.0,0,0,0,0,0,0,0,61.0,2,964.0,27.0,3131,0,1,1,4
71107.0,61,533,10,217,198,174,195,2,7,6,13,4.0,0,0,0,0,0,0,0,71.0,1,1327.0,28.0,3298,0,1,1,3
46910.0,36,48,0,14,0,0,6,2,2,0,3,6.0,0,0,0,0,0,0,0,58.0,2,68.0,7.0,2899,0,1,1,4
18690.0,77,6,1,7,23,4,19,1,1,1,2,8.0,0,0,0,0,0,0,0,63.0,0,60.0,5.0,3349,0,1,0,2
37244.0,90,18,2,10,0,0,25,1,1,1,2,7.0,1,0,0,0,0,0,0,67.0,2,55.0,5.0,3229,0,0,1,3
82427.0,35,482,147,509,104,107,107,1,3,5,12,1.0,0,0,1,0,0,0,0,56.0,0,1456.0,21.0,2644,0,1,0,2
75342.0,38,204,97,97,21,118,26,1,5,2,10,4.0,0,0,0,0,0,0,0,64.0,1,563.0,18.0,3190,1,0,1,2
70044.0,46,1073,0,250,153,14,14,4,7,10,5,5.0,0,0,0,0,0,0,0,68.0,1,1504.0,26.0,3297,0,0,1,2
79146.0,33,245,16,223,21,43,16,2,8,1,8,6.0,0,0,0,0,0,0,0,55.0,2,564.0,19.0,2867,0,0,1,3
77437.0,70,560,21,442,29,44,29,1,4,5,13,1.0,0,0,1,0,0,0,0,59.0,0,1125.0,23.0,3016,0,1,0,2
54984.0,51,173,13,131,32,3,6,4,6,1,6,7.0,0,0,0,1,0,0,0,63.0,1,358.0,17.0,2837,0,1,1,3
42403.0,18,22,1,11,0,5,3,1,1,0,3,8.0,0,0,0,0,0,0,0,51.0,1,42.0,5.0,3030,0,1,1,3
55761.0,97,136,1,12,0,3,32,2,4,1,3,6.0,0,1,0,0,0,0,0,58.0,1,184.0,10.0,2867,0,1,1,3
37292.0,32,275,0,86,10,23,66,5,6,3,5,8.0,0,0,0,0,0,0,0,39.0,1,460.0,19.0,3238,0,1,1,3
45576.0,9,56,19,29,2,14,25,1,3,1,3,8.0,0,0,0,0,0,0,1,77.0,0,145.0,8.0,2833,0,0,0,1
70321.0,6,303,23,751,82,26,191,1,6,5,13,4.0,0,0,0,0,0,0,1,75.0,0,1376.0,25.0,3330,0,1,0,2
58086.0,80,708,7,62,0,0,15,2,11,3,7,8.0,0,0,0,0,0,0,0,53.0,1,792.0,23.0,3326,0,0,1,2
81795.0,74,324,132,693,27,118,88,1,4,11,7,2.0,0,0,0,0,0,0,0,70.0,0,1382.0,23.0,3412,0,1,0,2
28389.0,49,1,5,3,7,4,8,1,1,0,2,7.0,0,0,0,0,0,0,0,75.0,0,28.0,4.0,3387,1,1,0,2
66835.0,21,620,26,195,34,17,141,1,6,4,13,2.0,0,0,0,0,0,0,0,76.0,0,1033.0,24.0,3075,0,1,0,2
69901.0,95,312,21,206,102,92,149,3,7,3,10,5.0,0,0,0,0,0,0,0,53.0,1,882.0,23.0,3197,0,0,1,2
80360.0,56,1493,86,454,112,43,43,2,4,4,5,2.0,0,1,1,1,0,0,0,73.0,0,2231.0,15.0,3284,0,1,0,2
63342.0,48,918,21,118,13,10,21,3,8,3,5,6.0,0,1,0,0,0,0,1,61.0,1,1101.0,19.0,3422,0,1,1,3
44989.0,26,98,0,106,49,10,106,5,5,1,5,6.0,0,0,0,0,0,0,0,48.0,1,369.0,16.0,3368,0,1,1,3
31859.0,3,3,4,7,15,8,11,1,1,0,3,7.0,0,0,0,0,0,0,0,42.0,1,48.0,5.0,2923,1,0,1,2
51569.0,39,380,0,47,6,0,34,4,7,1,7,8.0,0,1,0,0,0,0,1,73.0,1,467.0,19.0,3010,0,0,1,2
30372.0,33,15,0,12,7,3,7,3,2,0,3,7.0,0,0,0,0,0,0,0,51.0,2,44.0,8.0,3352,0,0,1,3
16014.0,42,3,9,4,7,8,7,4,1,1,4,3.0,0,0,0,0,0,0,0,43.0,2,38.0,10.0,3270,1,0,1,3
41120.0,80,24,2,23,0,8,24,3,2,1,3,6.0,0,0,0,0,0,0,0,54.0,2,81.0,9.0,3184,0,1,1,4
39763.0,9,80,1,60,4,6,16,2,5,1,2,9.0,0,0,0,0,0,0,1,51.0,1,167.0,10.0,3248,0,0,1,2
38725.0,52,31,0,6,2,1,5,2,1,0,4,4.0,0,0,0,0,0,0,0,67.0,2,45.0,7.0,2703,0,1,1,4
77981.0,78,138,120,204,16,126,60,3,7,4,7,5.0,0,0,0,0,0,0,0,50.0,1,664.0,21.0,3200,0,1,1,3
62905.0,68,166,75,96,119,107,59,3,7,2,8,4.0,0,0,0,0,0,0,0,58.0,1,622.0,20.0,3064,1,1,1,3
13533.0,45,12,3,8,8,0,17,2,2,0,3,7.0,0,0,0,0,0,0,0,43.0,1,48.0,7.0,3070,1,0,1,2
59481.0,47,178,3,85,71,66,58,2,3,3,8,2.0,0,0,0,0,0,0,0,47.0,1,461.0,16.0,3050,0,1,1,3
72117.0,34,707,20,171,65,60,50,1,9,7,9,5.0,0,0,0,0,0,0,0,45.0,1,1073.0,26.0,3114,0,1,1,3
21955.0,81,5,1,7,17,14,11,2,2,1,3,6.0,0,0,0,0,0,0,0,36.0,1,55.0,8.0,3156,1,1,1,3
67131.0,72,465,71,250,93,35,62,3,9,2,12,6.0,0,0,0,0,0,0,0,66.0,1,976.0,26.0,3261,0,1,1,3
36802.0,23,16,1,2,0,0,1,1,1,0,3,5.0,0,0,0,0,0,0,0,42.0,1,20.0,5.0,2814,0,0,1,2
71853.0,29,358,108,413,141,97,32,1,2,8,6,1.0,0,0,0,0,0,0,0,40.0,0,1149.0,17.0,3129,0,1,0,2
28249.0,80,1,9,7,2,14,10,1,2,0,3,6.0,0,0,0,0,0,0,0,61.0,0,43.0,6.0,2815,1,1,0,2
47808.0,30,123,1,26,2,0,72,2,3,2,3,7.0,1,0,0,0,0,0,0,47.0,1,224.0,10.0,3053,0,1,1,3
25509.0,15,40,3,30,10,7,11,3,3,0,3,9.0,0,0,0,0,0,0,1,48.0,1,101.0,9.0,3450,0,0,1,2
51012.0,86,102,9,63,2,9,24,1,4,1,4,6.0,0,0,0,0,0,0,0,76.0,0,209.0,10.0,3238,0,1,0,2
70596.0,68,347,44,534,17,0,26,1,3,5,12,2.0,0,0,0,0,0,0,0,37.0,0,968.0,21.0,3581,0,0,0,1
85431.0,54,376,53,462,168,53,53,1,2,7,7,0.0,0,0,0,0,0,0,0,70.0,0,1165.0,17.0,3128,0,1,0,2
42664.0,44,21,0,3,0,0,0,1,1,0,3,6.0,0,0,0,0,0,0,0,55.0,1,24.0,5.0,2904,0,1,1,3
42586.0,7,194,2,56,0,0,0,5,4,1,6,8.0,0,0,0,0,0,0,1,67.0,2,252.0,16.0,3409,0,1,1,4
29760.0,87,64,4,68,7,5,17,4,3,1,4,8.0,0,0,0,0,0,0,0,37.0,1,165.0,12.0,3470,0,0,1,2
28973.0,59,206,0,46,3,2,12,2,5,1,5,8.0,0,0,0,0,0,0,0,45.0,0,269.0,13.0,3425,0,1,0,2
39435.0,16,71,0,18,0,0,13,1,3,1,2,7.0,0,0,0,0,0,0,0,49.0,1,102.0,7.0,3187,0,1,1,3
65370.0,1,71,22,112,138,89,29,1,2,3,13,1.0,0,0,0,0,0,0,0,38.0,0,461.0,19.0,3338,1,1,0,2
20194.0,64,0,4,7,11,10,15,2,2,0,3,6.0,0,0,0,0,0,0,0,43.0,1,47.0,7.0,3360,1,0,1,2
42473.0,72,93,1,21,0,4,25,3,2,1,4,5.0,0,0,0,0,0,0,0,46.0,2,144.0,10.0,2933,0,0,1,3
64590.0,98,920,138,168,36,46,30,1,9,4,10,6.0,0,0,0,0,0,0,0,54.0,0,1338.0,24.0,3424,0,1,0,2
71232.0,91,653,17,170,34,26,17,2,11,2,10,7.0,0,0,0,0,0,0,0,63.0,1,917.0,25.0,3014,0,1,1,3
34600.0,8,199,33,60,8,3,15,5,5,2,5,8.0,0,0,0,0,0,0,1,51.0,2,318.0,17.0,3345,0,1,1,4
46904.0,20,153,4,56,0,9,31,4,5,1,4,8.0,0,0,0,0,0,0,0,55.0,2,253.0,14.0,3641,0,0,1,3
49094.0,6,376,0,38,11,8,69,5,6,3,6,6.0,0,0,0,0,0,0,0,49.0,1,502.0,20.0,3447,0,1,1,3
36075.0,54,46,0,30,12,1,30,1,2,0,4,6.0,0,0,0,0,0,0,0,39.0,1,119.0,7.0,3091,0,1,1,3
60839.0,72,600,21,128,223,150,128,13,2,2,12,8.0,0,0,0,0,0,0,0,43.0,2,1250.0,29.0,3471,1,1,1,4
77298.0,46,425,115,292,23,35,79,1,6,6,11,3.0,0,0,0,0,0,0,0,43.0,1,969.0,24.0,3304,0,1,1,3
34026.0,11,18,6,15,12,8,17,3,2,1,3,5.0,0,0,0,0,0,0,0,72.0,2,76.0,9.0,3218,0,1,1,4
48918.0,21,52,0,9,0,0,1,2,1,0,4,4.0,0,0,0,0,0,0,0,59.0,2,62.0,7.0,2643,0,0,1,3
82122.0,89,734,22,350,151,25,100,1,3,9,13,1.0,0,0,1,0,0,0,0,60.0,0,1382.0,26.0,3119,1,1,0,2
37697.0,82,34,6,21,11,4,8,1,2,1,3,6.0,0,0,0,0,0,0,0,46.0,1,84.0,7.0,2798,0,0,1,2
34074.0,69,135,1,41,10,1,67,5,3,3,3,6.0,1,0,0,0,0,0,0,70.0,2,255.0,14.0,3152,0,1,1,4
28520.0,55,11,0,10,0,2,20,1,1,1,2,6.0,0,0,0,0,0,0,0,62.0,2,43.0,5.0,3181,0,1,1,4
62535.0,13,163,48,90,0,45,52,1,3,2,8,3.0,0,0,0,0,0,0,0,67.0,1,398.0,14.0,3277,0,0,1,2
36273.0,80,29,3,30,3,2,9,2,3,0,3,6.0,0,0,0,0,0,0,0,45.0,1,76.0,8.0,2875,0,0,1,2
63404.0,97,734,26,70,11,44,17,2,6,3,4,4.0,0,0,0,1,0,0,0,58.0,2,902.0,15.0,2824,0,1,1,4
75774.0,27,340,21,134,258,14,56,1,7,5,8,4.0,0,0,0,0,0,0,0,41.0,1,823.0,21.0,2945,1,1,1,3
78416.0,99,453,38,279,188,38,183,2,7,7,10,3.0,0,0,0,0,0,0,0,46.0,1,1179.0,26.0,2803,0,1,1,3
75702.0,87,1073,0,629,145,37,37,1,10,5,13,6.0,0,0,1,0,0,0,0,48.0,1,1921.0,29.0,3424,0,1,1,3
59385.0,85,135,0,10,0,4,36,2,3,1,4,5.0,0,0,0,0,0,0,0,71.0,2,185.0,10.0,3228,0,1,1,4
37070.0,30,231,7,137,4,15,39,9,5,1,8,7.0,0,0,0,0,0,0,1,56.0,2,433.0,23.0,3267,0,0,1,3
44689.0,82,18,0,5,0,0,11,2,1,1,2,7.0,1,0,0,0,0,0,0,71.0,2,34.0,6.0,2707,0,1,1,4
53977.0,21,620,16,165,0,24,82,5,5,5,12,5.0,0,0,0,0,0,0,0,64.0,1,907.0,27.0,3128,0,1,1,3
7144.0,92,81,4,33,5,2,291,0,23,1,1,0.0,0,0,0,0,0,0,0,56.0,2,416.0,25.0,3153,0,0,1,3
18701.0,95,12,4,2,10,6,10,4,2,0,4,5.0,0,0,0,0,0,0,0,58.0,2,44.0,10.0,3250,0,0,1,3
90369.0,2,292,51,981,224,23,17,1,4,6,6,1.0,0,0,0,0,0,0,1,66.0,0,1588.0,17.0,2863,0,1,0,2
63159.0,74,965,34,586,89,86,37,1,3,5,8,3.0,1,0,0,0,0,0,0,48.0,0,1797.0,17.0,3580,0,0,0,1
37758.0,49,27,2,10,0,0,1,2,1,0,3,8.0,0,0,0,0,0,0,0,56.0,2,40.0,6.0,3611,0,1,1,4
46757.0,71,777,30,163,0,51,122,6,4,4,7,9.0,0,0,0,0,0,0,0,59.0,1,1143.0,21.0,3391,0,0,1,2
79734.0,72,572,8,232,23,62,17,1,4,3,6,1.0,0,0,0,1,0,0,0,53.0,0,914.0,14.0,2802,0,1,0,2
63207.0,68,438,169,565,91,169,70,1,2,3,6,7.0,0,0,0,1,0,0,0,30.0,0,1502.0,12.0,3326,0,1,0,2
72071.0,4,531,69,300,150,138,150,3,5,4,8,2.0,0,0,0,0,0,0,0,68.0,1,1338.0,20.0,3301,0,0,1,2
21840.0,80,17,0,9,0,0,1,1,1,0,3,9.0,0,0,0,0,0,0,0,39.0,1,27.0,5.0,3144,0,1,1,3
58582.0,15,402,35,106,101,77,42,2,9,2,9,5.0,0,1,0,0,0,0,0,40.0,1,763.0,22.0,3075,1,1,1,3
72282.0,70,503,27,419,90,139,153,1,5,7,9,7.0,0,0,0,0,0,0,1,71.0,0,1331.0,22.0,3146,0,0,0,1
50387.0,91,369,9,87,12,14,34,3,6,2,8,5.0,0,0,0,0,0,0,0,66.0,2,525.0,19.0,3103,0,1,1,4
32583.0,10,5,0,3,0,0,1,1,1,0,2,7.0,0,0,0,0,0,0,0,61.0,2,9.0,4.0,2815,0,1,1,4
62568.0,99,362,17,398,80,35,61,3,5,3,5,4.0,0,0,0,1,0,0,0,60.0,1,953.0,16.0,2796,0,1,1,3
44635.0,25,56,0,9,0,0,3,2,2,0,3,7.0,0,0,0,0,0,0,0,51.0,2,68.0,7.0,3032,0,0,1,3
33316.0,34,79,1,31,4,4,12,3,2,1,4,6.0,0,0,0,0,0,0,0,51.0,2,131.0,10.0,3246,0,0,1,3
63967.0,57,387,84,141,73,35,162,3,4,4,12,2.0,0,0,0,0,0,0,0,54.0,1,882.0,23.0,3095,0,1,1,3
52513.0,84,367,17,241,104,188,232,2,9,5,9,7.0,0,0,0,0,0,0,0,44.0,0,1149.0,25.0,3612,1,1,0,2
25293.0,51,15,0,11,0,2,9,1,1,1,2,8.0,0,0,0,0,0,0,0,53.0,1,37.0,5.0,3088,0,1,1,3
54111.0,97,267,6,54,8,3,50,2,5,2,6,5.0,0,0,0,0,0,0,0,57.0,1,388.0,15.0,3109,0,0,1,2
78394.0,13,298,27,697,216,24,166,1,4,6,5,2.0,0,0,0,0,0,0,1,36.0,0,1428.0,16.0,3300,0,1,0,2
80739.0,92,674,92,736,39,0,92,1,3,11,9,1.0,0,0,0,0,0,0,0,64.0,0,1633.0,24.0,3203,0,1,0,2
22669.0,30,16,14,36,37,22,48,3,4,1,2,9.0,0,0,0,0,0,0,1,47.0,1,173.0,10.0,3204,0,1,1,3
29236.0,30,37,4,24,16,9,9,2,4,0,3,9.0,0,0,0,0,0,0,0,35.0,1,99.0,9.0,3124,0,0,1,2
44911.0,11,159,0,22,2,1,31,3,4,1,4,7.0,0,0,0,0,0,0,0,63.0,1,215.0,12.0,3272,0,1,1,3
54693.0,72,686,17,142,23,26,35,8,6,4,13,6.0,0,0,0,0,0,0,0,60.0,1,929.0,31.0,3298,0,1,1,3
48186.0,39,97,3,66,12,7,34,3,4,1,4,7.0,0,0,0,0,0,0,0,48.0,1,219.0,12.0,2902,0,1,1,3
54809.0,0,63,6,57,13,13,22,4,2,1,5,4.0,0,0,0,0,0,0,1,45.0,2,174.0,12.0,3033,0,1,1,4
41580.0,15,56,5,24,4,0,3,3,2,1,3,5.0,0,0,0,0,0,0,0,44.0,2,92.0,9.0,3426,0,1,1,4
80336.0,12,209,19,456,160,142,66,1,2,9,13,1.0,0,0,0,0,0,0,0,52.0,0,1052.0,25.0,3094,0,1,0,2
47743.0,56,198,2,43,0,12,20,3,4,1,6,6.0,0,1,0,0,0,0,0,65.0,1,275.0,14.0,3265,0,1,1,3
62972.0,39,313,15,47,20,0,192,2,7,4,3,6.0,0,0,0,0,0,0,0,67.0,1,587.0,16.0,3644,1,1,1,3
57333.0,55,941,14,397,76,58,176,11,8,5,9,6.0,0,0,0,0,0,0,1,68.0,1,1662.0,33.0,3446,0,0,1,2
32313.0,60,86,4,56,2,4,7,3,4,0,4,9.0,0,0,0,0,0,0,0,40.0,1,159.0,11.0,3040,0,1,1,3
84953.0,73,167,48,602,63,72,72,1,3,10,4,2.0,0,1,1,1,0,0,1,69.0,0,1024.0,18.0,3281,0,0,0,1
27071.0,90,8,3,19,0,2,3,2,2,0,3,6.0,0,0,0,0,0,0,0,54.0,1,35.0,7.0,2868,0,0,1,2
68148.0,86,389,66,408,37,57,85,1,4,4,6,2.0,0,0,0,0,0,0,0,65.0,0,1042.0,15.0,3103,0,1,0,2
65735.0,37,239,7,119,4,15,11,5,6,2,6,7.0,0,0,0,0,0,0,0,57.0,2,395.0,19.0,3153,0,1,1,4
86836.0,7,179,21,273,0,21,63,1,6,10,6,5.0,1,0,1,1,0,0,1,47.0,0,557.0,23.0,3368,0,1,0,2
4023.0,29,5,0,1,1,1,1,15,0,0,0,6.0,0,0,0,0,0,0,0,59.0,2,9.0,15.0,2807,0,1,1,4
30093.0,19,2,6,28,13,4,16,1,2,0,3,7.0,0,0,0,0,0,0,0,32.0,0,69.0,6.0,3127,0,1,0,2
57705.0,14,383,0,53,6,4,40,3,8,1,6,6.0,0,0,0,0,0,0,0,56.0,1,486.0,18.0,2676,0,1,1,3
25008.0,72,2,8,8,6,1,9,2,1,0,3,8.0,0,0,0,0,0,0,0,34.0,1,34.0,6.0,2948,0,0,1,2
83257.0,56,536,27,590,38,107,67,1,5,10,12,6.0,1,0,1,0,0,1,1,27.0,0,1365.0,28.0,3450,1,0,0,1
22280.0,85,2,1,4,3,1,2,1,1,0,2,8.0,0,0,0,0,0,0,0,47.0,1,13.0,4.0,3207,0,1,1,3
72159.0,62,322,53,899,34,40,53,1,4,6,10,2.0,0,0,0,0,0,0,0,44.0,0,1401.0,21.0,3409,0,1,0,2
64260.0,1,539,169,816,20,0,30,1,4,5,4,3.0,0,0,0,0,0,0,1,61.0,0,1574.0,14.0,3041,0,1,0,2
82733.0,28,712,50,420,65,38,38,1,8,4,7,4.0,0,0,0,0,0,0,1,38.0,0,1323.0,20.0,3064,0,0,0,1
74290.0,70,1121,0,72,0,12,12,4,10,8,10,6.0,0,1,0,1,0,0,0,51.0,1,1217.0,32.0,3004,0,0,1,2
58217.0,84,68,1,13,3,5,13,1,2,0,4,6.0,0,0,0,0,0,0,0,71.0,3,103.0,7.0,3390,0,0,1,4
21024.0,89,36,4,18,6,2,18,1,2,0,4,7.0,0,0,0,0,0,0,0,46.0,0,84.0,7.0,3249,0,1,0,2
70116.0,73,707,44,603,95,58,29,1,2,8,12,1.0,0,0,0,0,0,0,0,50.0,0,1536.0,23.0,3320,0,1,0,2
54006.0,42,174,77,203,6,24,97,2,8,1,7,7.0,0,0,0,0,0,0,0,37.0,1,581.0,18.0,3450,0,1,1,3
69063.0,16,666,35,124,69,8,26,1,5,3,5,3.0,0,0,0,0,0,0,0,56.0,1,928.0,14.0,3519,0,1,1,3
11448.0,16,0,0,0,6,2,6,1,1,0,2,6.0,0,0,0,0,0,0,0,47.0,0,14.0,4.0,2997,1,0,0,1
61825.0,56,162,50,100,55,30,27,1,4,2,8,4.0,0,0,0,0,0,0,0,43.0,1,424.0,15.0,3157,0,0,1,2
70886.0,65,407,70,239,103,88,53,1,5,4,4,2.0,0,0,0,0,0,0,0,51.0,1,960.0,14.0,3059,0,1,1,3
69109.0,10,823,25,459,124,29,95,1,6,6,7,4.0,0,0,1,0,0,0,1,40.0,0,1555.0,20.0,3457,0,1,0,2
60208.0,13,488,23,71,15,0,59,11,8,3,7,7.0,0,1,0,0,0,0,1,49.0,2,656.0,29.0,3520,0,0,1,3
32889.0,78,28,0,13,4,2,8,3,2,1,3,5.0,0,0,0,0,0,0,0,54.0,2,55.0,9.0,3186,0,1,1,4
34738.0,51,3,2,10,3,0,2,1,1,0,3,6.0,0,0,0,0,0,0,0,38.0,1,20.0,5.0,2672,0,0,1,2
30538.0,27,284,0,52,8,3,20,4,9,0,4,10.0,0,0,0,0,0,0,0,51.0,1,367.0,17.0,3702,0,1,1,3
82326.0,30,938,142,754,159,81,183,1,5,10,6,2.0,0,1,1,1,0,0,1,45.0,0,2257.0,22.0,2705,1,1,0,2
26642.0,71,13,2,15,2,2,8,2,2,0,3,6.0,0,0,0,0,0,0,0,55.0,1,42.0,7.0,2978,0,0,1,2
69932.0,97,412,172,153,150,105,57,2,7,6,11,4.0,0,0,0,0,0,0,0,58.0,1,1049.0,26.0,3006,0,0,1,2
44503.0,83,31,1,8,0,0,8,2,2,0,3,6.0,0,0,0,0,0,0,0,50.0,2,48.0,7.0,2875,0,0,1,3
60200.0,3,502,19,132,0,6,26,6,6,2,11,6.0,0,0,0,0,0,0,0,74.0,1,685.0,25.0,3314,0,0,1,2
49638.0,71,18,10,3,3,5,0,1,1,0,3,2.0,0,0,0,0,0,0,0,70.0,1,39.0,5.0,2872,0,0,1,2
23830.0,3,1,8,6,4,8,16,1,1,0,3,7.0,0,0,0,0,0,0,0,35.0,0,43.0,5.0,2798,1,0,0,1
33051.0,15,100,71,243,108,94,219,3,9,1,8,9.0,0,0,0,0,0,0,1,63.0,0,835.0,21.0,3483,0,0,0,1
72905.0,52,407,114,445,181,165,203,1,3,7,9,1.0,0,0,0,1,0,0,0,64.0,0,1515.0,20.0,2960,0,1,0,2
69702.0,8,664,9,240,50,19,57,2,7,7,10,4.0,0,0,0,0,0,0,0,71.0,1,1039.0,26.0,3296,0,1,1,3
70300.0,89,1045,61,338,60,46,46,3,5,5,13,8.0,0,0,0,0,0,0,0,47.0,1,1596.0,26.0,3150,0,0,1,2
70643.0,66,1218,107,304,23,143,33,1,5,8,4,6.0,0,0,0,0,0,0,1,38.0,0,1828.0,18.0,3423,0,1,0,2
30396.0,22,15,0,6,0,1,12,2,1,1,2,7.0,1,0,0,0,0,0,1,53.0,1,34.0,6.0,2861,0,1,1,3
50616.0,56,128,0,16,0,1,4,2,4,0,4,7.0,0,0,0,0,0,0,0,54.0,1,149.0,10.0,2873,0,0,1,2
62772.0,74,581,49,157,43,8,108,1,5,6,11,2.0,0,1,0,0,0,0,0,53.0,1,946.0,23.0,3207,0,0,1,2
30298.0,48,6,3,12,6,1,0,1,1,1,3,3.0,0,0,0,0,0,0,0,37.0,0,28.0,6.0,2842,0,0,0,1
52413.0,67,185,8,133,56,56,12,2,7,1,7,7.0,0,0,0,0,0,0,0,38.0,1,450.0,17.0,3641,0,0,1,2
44155.0,24,22,1,9,0,0,14,1,1,1,2,4.0,0,0,0,0,0,0,0,65.0,2,46.0,5.0,2962,0,1,1,4
86979.0,67,584,100,835,65,83,35,1,5,5,5,2.0,1,0,0,0,0,0,1,51.0,0,1702.0,16.0,3154,0,0,0,1
76532.0,38,355,30,177,90,138,30,4,9,5,7,5.0,0,0,0,0,0,0,0,47.0,2,820.0,25.0,3094,0,1,1,4
42081.0,86,175,10,110,54,6,27,2,6,3,4,6.0,1,0,0,0,0,0,0,40.0,1,382.0,15.0,3289,0,1,1,3
67546.0,90,864,134,768,150,38,172,1,4,10,5,3.0,0,0,0,0,0,0,0,34.0,0,2126.0,20.0,3468,0,1,0,2
88420.0,87,957,153,612,99,95,153,1,4,7,8,1.0,1,0,1,1,0,0,0,33.0,0,2069.0,20.0,2945,0,1,0,2
